Date,State,Region,Category,Sales,Profit,Orders
2024-01-17,Wisconsin,Midwest,Strawberries,87389.76,19659.28,9
2024-01-17,Wisconsin,Midwest,Blueberries,100832.22,10751.65,5
2024-01-17,Wisconsin,Midwest,Raspberries,51930.78,6639.02,9
2024-01-17,Wisconsin,Midwest,Blackberries,17629.93,5517.26,4
2024-01-18,California,West,Strawberries,175397.45,41119.94,13
2024-01-18,California,West,Blueberries,23004.81,3757.52,15
2024-01-18,California,West,Raspberries,75682.42,22612.34,8
2024-01-18,California,West,Blackberries,46531.45,8888.56,14
2024-01-18,Florida,South,Strawberries,76468.31,29315.74,1
2024-01-18,Florida,South,Blueberries,202680.83,63557.4,16
2024-01-18,Florida,South,Raspberries,33728.62,7726.72,6
2024-01-18,Florida,South,Blackberries,20198.26,2387.83,9
2024-01-18,Oregon,West,Strawberries,62055.84,15804.0,6
2024-01-18,Oregon,West,Blueberries,48012.45,12440.47,8
2024-01-18,Oregon,West,Raspberries,24189.26,5980.89,5
2024-01-18,Oregon,West,Blackberries,16458.91,3285.28,9
2024-01-18,Washington,West,Strawberries,194132.08,62463.63,6
2024-01-18,Washington,West,Blueberries,76387.03,18860.35,8
2024-01-18,Washington,West,Raspberries,46708.17,15344.19,14
2024-01-18,Washington,West,Blackberries,18062.21,3274.06,3
2024-01-18,Georgia,South,Strawberries,81026.2,10729.1,4
2024-01-18,Georgia,South,Blueberries,616648.49,170620.72,12
2024-01-18,Georgia,South,Raspberries,21197.58,3335.43,15
2024-01-18,Georgia,South,Blackberries,18715.18,3323.51,6
2024-01-18,Michigan,Midwest,Strawberries,90842.71,31426.82,5
2024-01-18,Michigan,Midwest,Blueberries,250154.62,45908.25,13
2024-01-18,Michigan,Midwest,Raspberries,84554.04,16893.01,1
2024-01-18,Michigan,Midwest,Blackberries,14586.62,5317.43,2
2024-01-18,New Jersey,Northeast,Strawberries,176105.94,50893.14,13
2024-01-18,New Jersey,Northeast,Blueberries,32948.86,10779.81,7
2024-01-18,New Jersey,Northeast,Raspberries,13274.73,1892.88,9
2024-01-18,New Jersey,Northeast,Blackberries,62419.21,12422.54,12
2024-01-18,North Carolina,South,Strawberries,32732.21,8180.72,8
2024-01-18,North Carolina,South,Blueberries,88640.23,16516.32,4
2024-01-18,North Carolina,South,Raspberries,19303.7,4185.67,10
2024-01-18,North Carolina,South,Blackberries,14673.58,4929.69,5
2024-01-18,Texas,South,Strawberries,101120.75,34070.46,10
2024-01-18,Texas,South,Blueberries,49243.68,7099.48,8
2024-01-18,Texas,South,Raspberries,73746.29,18759.33,13
2024-01-18,Texas,South,Blackberries,23732.4,7884.39,10
2024-01-18,New York,Northeast,Strawberries,283816.69,74857.81,4
2024-01-18,New York,Northeast,Blueberries,37185.3,4911.99,16
2024-01-18,New York,Northeast,Raspberries,71779.9,23039.79,10
2024-01-18,New York,Northeast,Blackberries,116994.76,41066.01,3
2024-01-18,Illinois,Midwest,Strawberries,81957.76,32104.2,8
2024-01-18,Illinois,Midwest,Blueberries,14316.89,4921.51,9
2024-01-18,Illinois,Midwest,Raspberries,158017.24,19941.95,8
2024-01-18,Illinois,Midwest,Blackberries,13897.7,3481.36,3
2024-01-18,Arizona,West,Strawberries,72544.53,10819.05,3
2024-01-18,Arizona,West,Blueberries,222684.86,26410.22,14
2024-01-18,Arizona,West,Raspberries,95868.04,18121.28,10
2024-01-18,Arizona,West,Blackberries,38995.76,7122.67,17
2024-01-18,Pennsylvania,Northeast,Strawberries,443983.71,56967.51,4
2024-01-18,Pennsylvania,Northeast,Blueberries,107277.28,23490.65,4
2024-01-18,Pennsylvania,Northeast,Raspberries,54712.81,10493.09,9
2024-01-18,Pennsylvania,Northeast,Blackberries,25999.01,6496.9,12
2024-01-18,Ohio,Midwest,Strawberries,102446.69,19243.73,5
2024-01-18,Ohio,Midwest,Blueberries,63164.21,21985.36,17
2024-01-18,Ohio,Midwest,Raspberries,144251.29,41872.49,10
2024-01-18,Ohio,Midwest,Blackberries,5297.27,1085.5,12
2024-01-18,Colorado,West,Strawberries,48324.26,5215.15,3
2024-01-18,Colorado,West,Blueberries,76970.14,15169.67,6
2024-01-18,Colorado,West,Raspberries,58419.83,18970.8,3
2024-01-18,Colorado,West,Blackberries,104882.19,24205.98,13
2024-01-18,Wisconsin,Midwest,Strawberries,60994.81,19147.9,6
2024-01-18,Wisconsin,Midwest,Blueberries,138294.61,35612.96,20
2024-01-18,Wisconsin,Midwest,Raspberries,69935.61,16443.23,4
2024-01-18,Wisconsin,Midwest,Blackberries,34603.21,8582.81,16
2024-01-19,California,West,Strawberries,241580.29,52345.41,10
2024-01-19,California,West,Blueberries,254964.74,75488.8,9
2024-01-19,California,West,Raspberries,17774.82,5882.77,3
2024-01-19,California,West,Blackberries,28245.44,9534.97,3
2024-01-19,Florida,South,Strawberries,128622.09,39515.36,10
2024-01-19,Florida,South,Blueberries,40249.15,12199.3,6
2024-01-19,Florida,South,Raspberries,35870.54,11002.11,17
2024-01-19,Florida,South,Blackberries,146554.66,28165.17,9
2024-01-19,Oregon,West,Strawberries,124965.02,28930.1,9
2024-01-19,Oregon,West,Blueberries,324759.97,98046.27,5
2024-01-19,Oregon,West,Raspberries,32295.43,12437.58,13
2024-01-19,Oregon,West,Blackberries,43264.75,8508.05,5
2024-01-19,Washington,West,Strawberries,106415.72,36322.96,16
2024-01-19,Washington,West,Blueberries,168347.32,66968.45,12
2024-01-19,Washington,West,Raspberries,19039.33,3330.14,10
2024-01-19,Washington,West,Blackberries,93670.97,24803.69,11
2024-01-19,Georgia,South,Strawberries,128078.5,26417.48,10
2024-01-19,Georgia,South,Blueberries,86431.55,10801.49,6
2024-01-19,Georgia,South,Raspberries,43028.31,4803.25,5
2024-01-19,Georgia,South,Blackberries,38768.3,11608.79,1
2024-01-19,Michigan,Midwest,Strawberries,174356.13,29042.25,3
2024-01-19,Michigan,Midwest,Blueberries,57650.04,19656.6,6
2024-01-19,Michigan,Midwest,Raspberries,40216.01,6469.22,5
2024-01-19,Michigan,Midwest,Blackberries,42112.88,6839.33,12
2024-01-19,New Jersey,Northeast,Strawberries,66026.66,19652.09,10
2024-01-19,New Jersey,Northeast,Blueberries,147062.48,45610.54,9
2024-01-19,New Jersey,Northeast,Raspberries,65678.21,24931.9,13
2024-01-19,New Jersey,Northeast,Blackberries,20259.95,7129.79,6
2024-01-19,North Carolina,South,Strawberries,57145.37,9873.45,4
2024-01-19,North Carolina,South,Blueberries,160678.93,61962.14,3
2024-01-19,North Carolina,South,Raspberries,25853.51,9595.74,17
2024-01-19,North Carolina,South,Blackberries,30553.01,8646.1,10
2024-01-19,Texas,South,Strawberries,101977.71,35638.37,7
2024-01-19,Texas,South,Blueberries,89077.7,22786.51,11
2024-01-19,Texas,South,Raspberries,6432.61,1139.15,10
2024-01-19,Texas,South,Blackberries,16888.96,4634.29,9
2024-01-19,New York,Northeast,Strawberries,48130.98,12975.11,2
2024-01-19,New York,Northeast,Blueberries,76430.88,14746.55,3
2024-01-19,New York,Northeast,Raspberries,13341.76,1972.12,11
2024-01-19,New York,Northeast,Blackberries,20641.37,3239.88,4
2024-01-19,Illinois,Midwest,Strawberries,275176.72,31869.05,4
2024-01-19,Illinois,Midwest,Blueberries,59419.04,7636.47,4
2024-01-19,Illinois,Midwest,Raspberries,41501.56,12004.81,12
2024-01-19,Illinois,Midwest,Blackberries,60869.78,11120.56,4
2024-01-19,Arizona,West,Strawberries,72095.23,7434.54,13
2024-01-19,Arizona,West,Blueberries,45832.84,14171.69,5
2024-01-19,Arizona,West,Raspberries,40613.22,5642.49,8
2024-01-19,Arizona,West,Blackberries,64447.39,7330.19,10
2024-01-19,Pennsylvania,Northeast,Strawberries,62798.88,22577.23,8
2024-01-19,Pennsylvania,Northeast,Blueberries,49164.41,5855.4,16
2024-01-19,Pennsylvania,Northeast,Raspberries,23164.97,6990.03,1
2024-01-19,Pennsylvania,Northeast,Blackberries,22272.44,5395.98,8
2024-01-19,Ohio,Midwest,Strawberries,29428.01,11302.64,9
2024-01-19,Ohio,Midwest,Blueberries,51049.27,11605.28,17
2024-01-19,Ohio,Midwest,Raspberries,32581.87,9551.93,8
2024-01-19,Ohio,Midwest,Blackberries,34384.95,5722.2,11
2024-01-19,Colorado,West,Strawberries,212459.24,24877.47,3
2024-01-19,Colorado,West,Blueberries,82552.25,25887.22,7
2024-01-19,Colorado,West,Raspberries,26776.39,5364.86,3
2024-01-19,Colorado,West,Blackberries,28831.58,6111.6,13
2024-01-19,Wisconsin,Midwest,Strawberries,165827.07,40264.12,10
2024-01-19,Wisconsin,Midwest,Blueberries,85034.76,33793.36,5
2024-01-19,Wisconsin,Midwest,Raspberries,83109.02,13127.28,8
2024-01-19,Wisconsin,Midwest,Blackberries,19314.95,3191.43,4
2024-01-20,California,West,Strawberries,170228.69,44044.19,7
2024-01-20,California,West,Blueberries,27018.15,3589.44,9
2024-01-20,California,West,Raspberries,87213.14,22025.8,3
2024-01-20,California,West,Blackberries,18255.76,6848.64,11
2024-01-20,Florida,South,Strawberries,202192.34,59617.52,2
2024-01-20,Florida,South,Blueberries,56199.35,12351.77,8
2024-01-20,Florida,South,Raspberries,71441.39,26947.09,2
2024-01-20,Florida,South,Blackberries,22252.32,2530.4,8
2024-01-20,Oregon,West,Strawberries,48761.01,13151.61,6
2024-01-20,Oregon,West,Blueberries,32628.5,8477.69,12
2024-01-20,Oregon,West,Raspberries,111724.35,19203.54,19
2024-01-20,Oregon,West,Blackberries,16143.79,3740.55,7
2024-01-20,Washington,West,Strawberries,137907.97,25023.73,7
2024-01-20,Washington,West,Blueberries,29839.57,3495.3,8
2024-01-20,Washington,West,Raspberries,46328.9,6483.72,12
2024-01-20,Washington,West,Blackberries,14389.34,3197.63,13
2024-01-20,Georgia,South,Strawberries,53341.78,12275.48,10
2024-01-20,Georgia,South,Blueberries,9960.18,2020.08,7
2024-01-20,Georgia,South,Raspberries,44786.71,15664.18,11
2024-01-20,Georgia,South,Blackberries,14319.71,4748.49,8
2024-01-20,Michigan,Midwest,Strawberries,133228.49,44990.82,13
2024-01-20,Michigan,Midwest,Blueberries,24758.7,5147.23,10
2024-01-20,Michigan,Midwest,Raspberries,46034.15,10045.92,5
2024-01-20,Michigan,Midwest,Blackberries,43672.27,13821.17,2
2024-01-20,New Jersey,Northeast,Strawberries,82894.29,17847.78,5
2024-01-20,New Jersey,Northeast,Blueberries,55466.92,14286.16,11
2024-01-20,New Jersey,Northeast,Raspberries,55482.73,12211.91,16
2024-01-20,New Jersey,Northeast,Blackberries,6278.36,1098.05,9
2024-01-20,North Carolina,South,Strawberries,112868.13,13007.18,11
2024-01-20,North Carolina,South,Blueberries,71169.67,21383.99,11
2024-01-20,North Carolina,South,Raspberries,50379.65,15614.41,7
2024-01-20,North Carolina,South,Blackberries,10787.15,1225.54,7
2024-01-20,Texas,South,Strawberries,48404.52,18322.4,10
2024-01-20,Texas,South,Blueberries,60708.73,23418.37,7
2024-01-20,Texas,South,Raspberries,74945.69,10246.4,13
2024-01-20,Texas,South,Blackberries,39223.94,12898.43,15
2024-01-20,New York,Northeast,Strawberries,65036.52,20110.4,12
2024-01-20,New York,Northeast,Blueberries,51894.42,13167.56,13
2024-01-20,New York,Northeast,Raspberries,89109.77,28697.87,3
2024-01-20,New York,Northeast,Blackberries,37467.07,6968.92,8
2024-01-20,Illinois,Midwest,Strawberries,121066.18,29084.15,15
2024-01-20,Illinois,Midwest,Blueberries,194327.53,35885.05,17
2024-01-20,Illinois,Midwest,Raspberries,67039.63,12121.81,3
2024-01-20,Illinois,Midwest,Blackberries,85656.71,9587.99,6
2024-01-20,Arizona,West,Strawberries,68073.03,13602.78,13
2024-01-20,Arizona,West,Blueberries,75195.68,19761.87,13
2024-01-20,Arizona,West,Raspberries,28678.3,7410.41,5
2024-01-20,Arizona,West,Blackberries,31678.47,3981.25,10
2024-01-20,Pennsylvania,Northeast,Strawberries,118219.67,25628.95,8
2024-01-20,Pennsylvania,Northeast,Blueberries,151469.29,33900.04,5
2024-01-20,Pennsylvania,Northeast,Raspberries,152824.91,27888.59,8
2024-01-20,Pennsylvania,Northeast,Blackberries,8486.45,2747.85,5
2024-01-20,Ohio,Midwest,Strawberries,47648.26,16086.65,5
2024-01-20,Ohio,Midwest,Blueberries,50241.6,6019.83,5
2024-01-20,Ohio,Midwest,Raspberries,125742.92,25547.93,9
2024-01-20,Ohio,Midwest,Blackberries,34834.36,6519.14,16
2024-01-20,Colorado,West,Strawberries,193983.64,63423.97,1
2024-01-20,Colorado,West,Blueberries,36223.35,11479.31,2
2024-01-20,Colorado,West,Raspberries,20236.44,6834.03,5
2024-01-20,Colorado,West,Blackberries,8083.37,2727.08,16
2024-01-20,Wisconsin,Midwest,Strawberries,77651.78,19255.13,3
2024-01-20,Wisconsin,Midwest,Blueberries,257042.42,79755.38,9
2024-01-20,Wisconsin,Midwest,Raspberries,110731.86,26441.73,7
2024-01-20,Wisconsin,Midwest,Blackberries,39160.13,11094.71,9
2024-01-21,California,West,Strawberries,105152.39,28282.83,8
2024-01-21,California,West,Blueberries,172638.35,59496.62,4
2024-01-21,California,West,Raspberries,33730.79,9369.92,7
2024-01-21,California,West,Blackberries,129037.19,13120.65,11
2024-01-21,Florida,South,Strawberries,150773.84,33974.97,19
2024-01-21,Florida,South,Blueberries,90189.89,14184.39,6
2024-01-21,Florida,South,Raspberries,19571.44,6050.88,4
2024-01-21,Florida,South,Blackberries,162989.56,28058.52,12
2024-01-21,Oregon,West,Strawberries,126916.44,30591.76,3
2024-01-21,Oregon,West,Blueberries,40017.1,14304.83,5
2024-01-21,Oregon,West,Raspberries,37370.78,11444.22,9
2024-01-21,Oregon,West,Blackberries,38902.69,12411.98,5
2024-01-21,Washington,West,Strawberries,120536.09,43196.45,15
2024-01-21,Washington,West,Blueberries,76538.21,14780.12,5
2024-01-21,Washington,West,Raspberries,41203.53,15831.76,11
2024-01-21,Washington,West,Blackberries,21367.98,6044.2,11
2024-01-21,Georgia,South,Strawberries,75929.06,19621.36,0
2024-01-21,Georgia,South,Blueberries,32567.15,8275.55,8
2024-01-21,Georgia,South,Raspberries,57536.07,20144.61,16
2024-01-21,Georgia,South,Blackberries,143211.96,31523.38,13
2024-01-21,Michigan,Midwest,Strawberries,54618.77,7462.97,4
2024-01-21,Michigan,Midwest,Blueberries,26048.29,8881.32,5
2024-01-21,Michigan,Midwest,Raspberries,112714.26,27071.76,1
2024-01-21,Michigan,Midwest,Blackberries,60616.57,10772.23,13
2024-01-21,New Jersey,Northeast,Strawberries,129169.89,13394.49,8
2024-01-21,New Jersey,Northeast,Blueberries,39283.04,8151.15,10
2024-01-21,New Jersey,Northeast,Raspberries,16663.57,1821.68,6
2024-01-21,New Jersey,Northeast,Blackberries,27693.05,4678.25,10
2024-01-21,North Carolina,South,Strawberries,15980.45,4113.98,20
2024-01-21,North Carolina,South,Blueberries,9834.44,3808.66,8
2024-01-21,North Carolina,South,Raspberries,56720.6,12475.35,9
2024-01-21,North Carolina,South,Blackberries,30924.61,11774.72,16
2024-01-21,Texas,South,Strawberries,134349.59,51140.61,6
2024-01-21,Texas,South,Blueberries,37054.18,9840.96,6
2024-01-21,Texas,South,Raspberries,22924.94,3113.3,4
2024-01-21,Texas,South,Blackberries,49261.52,8754.0,8
2024-01-21,New York,Northeast,Strawberries,215551.36,45623.34,5
2024-01-21,New York,Northeast,Blueberries,17771.09,3615.2,11
2024-01-21,New York,Northeast,Raspberries,24361.62,4873.09,4
2024-01-21,New York,Northeast,Blackberries,2791.22,1090.87,4
2024-01-21,Illinois,Midwest,Strawberries,64171.49,18358.66,9
2024-01-21,Illinois,Midwest,Blueberries,93839.35,21828.43,12
2024-01-21,Illinois,Midwest,Raspberries,289288.58,32973.92,10
2024-01-21,Illinois,Midwest,Blackberries,103214.66,26265.5,10
2024-01-21,Arizona,West,Strawberries,52732.16,6239.4,10
2024-01-21,Arizona,West,Blueberries,122282.6,29694.77,6
2024-01-21,Arizona,West,Raspberries,93127.3,31613.38,11
2024-01-21,Arizona,West,Blackberries,44664.67,16666.92,11
2024-01-21,Pennsylvania,Northeast,Strawberries,146598.16,19873.64,18
2024-01-21,Pennsylvania,Northeast,Blueberries,90547.52,12044.55,11
2024-01-21,Pennsylvania,Northeast,Raspberries,118947.61,20737.95,6
2024-01-21,Pennsylvania,Northeast,Blackberries,40262.13,11737.02,2
2024-01-21,Ohio,Midwest,Strawberries,112124.82,39776.14,7
2024-01-21,Ohio,Midwest,Blueberries,40177.09,12347.83,11
2024-01-21,Ohio,Midwest,Raspberries,283564.04,32768.37,12
2024-01-21,Ohio,Midwest,Blackberries,53145.8,16152.47,20
2024-01-21,Colorado,West,Strawberries,111281.56,14034.21,5
2024-01-21,Colorado,West,Blueberries,77219.62,8703.46,1
2024-01-21,Colorado,West,Raspberries,21682.76,6596.64,8
2024-01-21,Colorado,West,Blackberries,16163.79,2083.99,2
2024-01-21,Wisconsin,Midwest,Strawberries,109266.6,30049.3,7
2024-01-21,Wisconsin,Midwest,Blueberries,64208.08,20927.42,1
2024-01-21,Wisconsin,Midwest,Raspberries,71802.73,25440.26,6
2024-01-21,Wisconsin,Midwest,Blackberries,44306.26,8554.51,4
2024-01-22,California,West,Strawberries,83127.93,13144.33,6
2024-01-22,California,West,Blueberries,142104.73,40849.27,2
2024-01-22,California,West,Raspberries,58772.39,10130.21,17
2024-01-22,California,West,Blackberries,44761.17,17212.14,19
2024-01-22,Florida,South,Strawberries,37649.84,7849.85,18
2024-01-22,Florida,South,Blueberries,35531.02,8986.26,3
2024-01-22,Florida,South,Raspberries,63697.81,9930.9,15
2024-01-22,Florida,South,Blackberries,33442.14,9687.14,9
2024-01-22,Oregon,West,Strawberries,41340.36,9770.22,8
2024-01-22,Oregon,West,Blueberries,365931.88,139977.7,8
2024-01-22,Oregon,West,Raspberries,12572.09,2711.98,14
2024-01-22,Oregon,West,Blackberries,9325.65,2457.71,6
2024-01-22,Washington,West,Strawberries,120129.65,37197.27,19
2024-01-22,Washington,West,Blueberries,178438.76,29612.13,8
2024-01-22,Washington,West,Raspberries,104938.01,25878.85,8
2024-01-22,Washington,West,Blackberries,36317.95,13926.54,8
2024-01-22,Georgia,South,Strawberries,56294.21,9588.91,3
2024-01-22,Georgia,South,Blueberries,54399.88,6112.66,6
2024-01-22,Georgia,South,Raspberries,69247.68,9129.87,9
2024-01-22,Georgia,South,Blackberries,22468.03,3396.45,6
2024-01-22,Michigan,Midwest,Strawberries,306701.64,67897.82,4
2024-01-22,Michigan,Midwest,Blueberries,20812.07,4025.87,2
2024-01-22,Michigan,Midwest,Raspberries,75355.12,22241.52,10
2024-01-22,Michigan,Midwest,Blackberries,146470.45,49988.65,11
2024-01-22,New Jersey,Northeast,Strawberries,95765.63,31508.14,10
2024-01-22,New Jersey,Northeast,Blueberries,184229.5,38239.11,3
2024-01-22,New Jersey,Northeast,Raspberries,39565.48,9895.24,5
2024-01-22,New Jersey,Northeast,Blackberries,57005.95,5981.03,5
2024-01-22,North Carolina,South,Strawberries,176855.85,34705.74,7
2024-01-22,North Carolina,South,Blueberries,48699.76,7505.69,4
2024-01-22,North Carolina,South,Raspberries,25934.18,8257.49,14
2024-01-22,North Carolina,South,Blackberries,59548.52,21002.39,5
2024-01-22,Texas,South,Strawberries,53243.53,11799.49,11
2024-01-22,Texas,South,Blueberries,94810.73,26719.36,15
2024-01-22,Texas,South,Raspberries,33214.57,12647.94,10
2024-01-22,Texas,South,Blackberries,38135.59,4339.38,16
2024-01-22,New York,Northeast,Strawberries,74908.19,20433.8,9
2024-01-22,New York,Northeast,Blueberries,76591.49,27919.28,8
2024-01-22,New York,Northeast,Raspberries,95385.27,34538.68,5
2024-01-22,New York,Northeast,Blackberries,49874.69,5513.42,8
2024-01-22,Illinois,Midwest,Strawberries,70502.01,23646.48,0
2024-01-22,Illinois,Midwest,Blueberries,98353.07,21178.25,12
2024-01-22,Illinois,Midwest,Raspberries,65461.38,14478.16,3
2024-01-22,Illinois,Midwest,Blackberries,75029.13,20502.71,3
2024-01-22,Arizona,West,Strawberries,186998.35,40696.85,22
2024-01-22,Arizona,West,Blueberries,49264.24,15263.31,15
2024-01-22,Arizona,West,Raspberries,35225.13,9525.19,3
2024-01-22,Arizona,West,Blackberries,69363.13,15465.34,9
2024-01-22,Pennsylvania,Northeast,Strawberries,65898.49,19188.68,1
2024-01-22,Pennsylvania,Northeast,Blueberries,160846.11,48946.28,9
2024-01-22,Pennsylvania,Northeast,Raspberries,20415.57,4983.48,5
2024-01-22,Pennsylvania,Northeast,Blackberries,35297.93,8671.98,3
2024-01-22,Ohio,Midwest,Strawberries,61765.97,7562.57,5
2024-01-22,Ohio,Midwest,Blueberries,172910.16,20886.38,7
2024-01-22,Ohio,Midwest,Raspberries,75903.14,28577.56,7
2024-01-22,Ohio,Midwest,Blackberries,17876.12,6372.92,2
2024-01-22,Colorado,West,Strawberries,52840.07,18489.66,10
2024-01-22,Colorado,West,Blueberries,68792.31,12514.64,14
2024-01-22,Colorado,West,Raspberries,67048.18,16690.93,2
2024-01-22,Colorado,West,Blackberries,13901.59,1743.0,7
2024-01-22,Wisconsin,Midwest,Strawberries,46654.93,5511.22,11
2024-01-22,Wisconsin,Midwest,Blueberries,182193.3,37859.97,9
2024-01-22,Wisconsin,Midwest,Raspberries,53290.04,12373.21,5
2024-01-22,Wisconsin,Midwest,Blackberries,48215.49,11276.67,6
2024-01-23,California,West,Strawberries,829135.61,266238.42,15
2024-01-23,California,West,Blueberries,77892.01,16819.48,8
2024-01-23,California,West,Raspberries,62994.79,11737.28,1
2024-01-23,California,West,Blackberries,55799.48,9477.31,6
2024-01-23,Florida,South,Strawberries,99082.63,38475.47,3
2024-01-23,Florida,South,Blueberries,122290.37,37324.65,9
2024-01-23,Florida,South,Raspberries,70853.61,13674.47,14
2024-01-23,Florida,South,Blackberries,205467.98,36646.88,0
2024-01-23,Oregon,West,Strawberries,126372.26,35950.68,9
2024-01-23,Oregon,West,Blueberries,168366.72,50051.03,2
2024-01-23,Oregon,West,Raspberries,23297.26,2666.03,11
2024-01-23,Oregon,West,Blackberries,22845.15,6071.18,12
2024-01-23,Washington,West,Strawberries,64934.65,10953.41,18
2024-01-23,Washington,West,Blueberries,21600.39,3316.9,12
2024-01-23,Washington,West,Raspberries,12764.97,3516.88,3
2024-01-23,Washington,West,Blackberries,25679.99,3099.77,13
2024-01-23,Georgia,South,Strawberries,96584.8,25813.21,10
2024-01-23,Georgia,South,Blueberries,55257.84,13918.09,7
2024-01-23,Georgia,South,Raspberries,110552.7,31474.68,7
2024-01-23,Georgia,South,Blackberries,32990.63,6322.93,7
2024-01-23,Michigan,Midwest,Strawberries,641058.87,204497.45,7
2024-01-23,Michigan,Midwest,Blueberries,115862.8,20201.71,9
2024-01-23,Michigan,Midwest,Raspberries,70614.52,11055.72,9
2024-01-23,Michigan,Midwest,Blackberries,25394.57,3647.35,3
2024-01-23,New Jersey,Northeast,Strawberries,71155.04,17302.8,5
2024-01-23,New Jersey,Northeast,Blueberries,62331.85,21722.53,5
2024-01-23,New Jersey,Northeast,Raspberries,20919.07,2933.6,7
2024-01-23,New Jersey,Northeast,Blackberries,26803.05,3378.42,3
2024-01-23,North Carolina,South,Strawberries,18906.66,3115.22,14
2024-01-23,North Carolina,South,Blueberries,76931.8,29896.61,8
2024-01-23,North Carolina,South,Raspberries,93522.97,18932.04,10
2024-01-23,North Carolina,South,Blackberries,58710.59,21224.11,6
2024-01-23,Texas,South,Strawberries,180234.0,19988.5,16
2024-01-23,Texas,South,Blueberries,31801.68,11867.06,2
2024-01-23,Texas,South,Raspberries,16851.74,4342.64,8
2024-01-23,Texas,South,Blackberries,44062.79,7056.66,9
2024-01-23,New York,Northeast,Strawberries,77530.04,25229.68,3
2024-01-23,New York,Northeast,Blueberries,102647.33,26775.95,4
2024-01-23,New York,Northeast,Raspberries,515364.43,114502.6,13
2024-01-23,New York,Northeast,Blackberries,7623.29,1323.69,6
2024-01-23,Illinois,Midwest,Strawberries,24645.31,8524.52,6
2024-01-23,Illinois,Midwest,Blueberries,85466.59,20738.5,8
2024-01-23,Illinois,Midwest,Raspberries,86521.54,18640.56,5
2024-01-23,Illinois,Midwest,Blackberries,88148.04,19153.23,13
2024-01-23,Arizona,West,Strawberries,32283.75,9214.53,7
2024-01-23,Arizona,West,Blueberries,50905.07,9950.08,12
2024-01-23,Arizona,West,Raspberries,109710.49,39456.08,8
2024-01-23,Arizona,West,Blackberries,72852.05,28967.18,8
2024-01-23,Pennsylvania,Northeast,Strawberries,31329.05,3953.05,4
2024-01-23,Pennsylvania,Northeast,Blueberries,43778.22,7302.39,4
2024-01-23,Pennsylvania,Northeast,Raspberries,50175.46,8259.11,10
2024-01-23,Pennsylvania,Northeast,Blackberries,26390.41,3039.87,4
2024-01-23,Ohio,Midwest,Strawberries,61112.69,19989.91,2
2024-01-23,Ohio,Midwest,Blueberries,22585.09,3281.15,21
2024-01-23,Ohio,Midwest,Raspberries,77449.33,17486.87,5
2024-01-23,Ohio,Midwest,Blackberries,25691.09,6530.9,10
2024-01-23,Colorado,West,Strawberries,62207.74,7057.47,2
2024-01-23,Colorado,West,Blueberries,151336.16,20342.03,9
2024-01-23,Colorado,West,Raspberries,70648.78,19962.55,8
2024-01-23,Colorado,West,Blackberries,32832.95,3787.51,6
2024-01-23,Wisconsin,Midwest,Strawberries,89592.75,30780.89,3
2024-01-23,Wisconsin,Midwest,Blueberries,89359.3,12287.28,9
2024-01-23,Wisconsin,Midwest,Raspberries,100883.82,16839.23,7
2024-01-23,Wisconsin,Midwest,Blackberries,49622.5,7487.09,8
2024-01-24,California,West,Strawberries,39577.99,10152.39,5
2024-01-24,California,West,Blueberries,167431.02,59001.52,7
2024-01-24,California,West,Raspberries,32287.42,12408.74,8
2024-01-24,California,West,Blackberries,72511.13,27483.37,7
2024-01-24,Florida,South,Strawberries,337231.26,118168.37,11
2024-01-24,Florida,South,Blueberries,82057.47,22071.03,3
2024-01-24,Florida,South,Raspberries,172334.26,43504.21,8
2024-01-24,Florida,South,Blackberries,44115.43,12830.17,7
2024-01-24,Oregon,West,Strawberries,190532.75,63496.54,4
2024-01-24,Oregon,West,Blueberries,10021.26,2867.97,8
2024-01-24,Oregon,West,Raspberries,27607.39,10014.53,5
2024-01-24,Oregon,West,Blackberries,47025.32,13465.25,5
2024-01-24,Washington,West,Strawberries,41492.42,7771.95,3
2024-01-24,Washington,West,Blueberries,72561.19,14602.54,2
2024-01-24,Washington,West,Raspberries,17063.98,6764.62,6
2024-01-24,Washington,West,Blackberries,14299.37,1546.57,11
2024-01-24,Georgia,South,Strawberries,41504.34,4758.18,1
2024-01-24,Georgia,South,Blueberries,26178.14,5410.42,16
2024-01-24,Georgia,South,Raspberries,242050.43,73627.27,5
2024-01-24,Georgia,South,Blackberries,25522.9,6405.28,2
2024-01-24,Michigan,Midwest,Strawberries,146470.65,35857.63,4
2024-01-24,Michigan,Midwest,Blueberries,17796.2,3258.09,6
2024-01-24,Michigan,Midwest,Raspberries,88777.55,30698.67,7
2024-01-24,Michigan,Midwest,Blackberries,37270.49,12302.76,5
2024-01-24,New Jersey,Northeast,Strawberries,63074.47,22369.71,18
2024-01-24,New Jersey,Northeast,Blueberries,42719.64,14025.7,2
2024-01-24,New Jersey,Northeast,Raspberries,38226.82,14938.93,9
2024-01-24,New Jersey,Northeast,Blackberries,35524.66,7500.44,13
2024-01-24,North Carolina,South,Strawberries,425639.05,149424.84,3
2024-01-24,North Carolina,South,Blueberries,130698.37,32205.75,14
2024-01-24,North Carolina,South,Raspberries,35963.42,6693.62,8
2024-01-24,North Carolina,South,Blackberries,90355.06,13889.56,11
