Date,State,Region,Category,Sales,Profit,Orders,Company
2024-03-07,Texas,South,Blackberries,50598.07,17249.33,7,Ruby Fresh
2024-03-07,New York,Northeast,Strawberries,109415.43,32318.05,2,Wish Farms
2024-03-07,New York,Northeast,Blueberries,172378.32,64109.94,6,Naturipe Farms
2024-03-07,New York,Northeast,Raspberries,99783.9,29340.89,9,Well•Pict
2024-03-07,New York,Northeast,Blackberries,227758.61,47754.3,11,HBF International
2024-03-07,Illinois,Midwest,Strawberries,335746.84,112946.93,13,Valley Berry Co.
2024-03-07,Illinois,Midwest,Blueberries,216748.52,61085.73,2,Blueberry Hill Farms
2024-03-07,Illinois,Midwest,Raspberries,86072.6,29450.16,4,Red Blossom
2024-03-07,Illinois,Midwest,Blackberries,109911.52,38343.11,15,Wish Farms
2024-03-07,Arizona,West,Strawberries,116518.68,31669.8,7,Berry Fresh
2024-03-07,Arizona,West,Blueberries,42302.33,15002.12,10,California Giant
2024-03-07,Arizona,West,Raspberries,168474.82,65562.25,13,Ruby Fresh
2024-03-07,Arizona,West,Blackberries,80690.0,31809.27,16,Valley Pride
2024-03-07,Pennsylvania,Northeast,Strawberries,196736.61,23210.5,2,Ocean Spray
2024-03-07,Pennsylvania,Northeast,Blueberries,118075.82,41241.3,14,Driscoll’s
2024-03-07,Pennsylvania,Northeast,Raspberries,235146.67,60701.93,11,Driscoll’s
2024-03-07,Pennsylvania,Northeast,Blackberries,192892.11,71702.6,9,Ocean Spray
2024-03-07,Ohio,Midwest,Strawberries,219465.34,38721.35,10,Wish Farms
2024-03-07,Ohio,Midwest,Blueberries,262090.75,92307.17,14,Munger Farms
2024-03-07,Ohio,Midwest,Raspberries,36126.39,9672.72,3,California Giant
2024-03-07,Ohio,Midwest,Blackberries,57322.72,7208.21,5,Sweet Darling
2024-03-07,Colorado,West,Strawberries,43664.15,16016.43,0,Plant City Berries
2024-03-07,Colorado,West,Blueberries,91295.41,24114.27,19,Dole
2024-03-07,Colorado,West,Raspberries,60226.29,19904.45,6,BerrySmart
2024-03-07,Colorado,West,Blackberries,46934.91,4904.25,15,North Bay Produce
2024-03-07,Wisconsin,Midwest,Strawberries,2498622.23,260788.56,6,Red Blossom
2024-03-07,Wisconsin,Midwest,Blueberries,625058.6,88029.44,14,Michigan Blueberry Growers
2024-03-07,Wisconsin,Midwest,Raspberries,360956.94,58632.15,4,Naturipe Farms
2024-03-07,Wisconsin,Midwest,Blackberries,13167.86,2620.8,6,Hortifrut
2024-03-08,California,West,Strawberries,118155.97,29731.54,14,Wish Farms
2024-03-08,California,West,Blueberries,44565.14,17654.62,7,Dole
2024-03-08,California,West,Raspberries,81059.31,27082.35,16,Ocean Spray
2024-03-08,California,West,Blackberries,22148.09,7349.21,6,Driscoll’s
2024-03-08,Florida,South,Strawberries,309039.12,103728.24,6,Driscoll’s
2024-03-08,Florida,South,Blueberries,70724.59,8222.16,10,Sun Belle
2024-03-08,Florida,South,Raspberries,238292.91,24905.37,8,Sun Belle
2024-03-08,Florida,South,Blackberries,96331.4,29171.19,3,Berry Fresh
2024-03-08,Oregon,West,Strawberries,51620.46,9550.5,13,Ocean Spray
2024-03-08,Oregon,West,Blueberries,477622.26,186065.43,8,Naturipe Farms
2024-03-08,Oregon,West,Raspberries,36050.7,5559.03,17,California Giant
2024-03-08,Oregon,West,Blackberries,81343.3,10032.06,2,Berry Fresh
2024-03-08,Washington,West,Strawberries,66153.58,13913.77,1,Dole
2024-03-08,Washington,West,Blueberries,98444.09,14193.29,15,Berry Fresh
2024-03-08,Washington,West,Raspberries,36793.43,9352.39,10,HBF International
2024-03-08,Washington,West,Blackberries,14105.64,5242.92,10,Naturipe Farms
2024-03-08,Georgia,South,Strawberries,438089.75,103903.31,15,Sweet Darling
2024-03-08,Georgia,South,Blueberries,117877.55,11814.47,5,True Blue Farms
2024-03-08,Georgia,South,Raspberries,18725.18,3791.32,13,Berry Fresh
2024-03-08,Georgia,South,Blackberries,142653.25,19951.65,10,Pacific Berry Co.
2024-03-08,Michigan,Midwest,Strawberries,229845.38,85162.64,8,Berry World
2024-03-08,Michigan,Midwest,Blueberries,45679.26,10579.28,11,Hortifrut
2024-03-08,Michigan,Midwest,Raspberries,259235.82,58484.67,4,Sun Belle
2024-03-08,Michigan,Midwest,Blackberries,44383.5,13707.23,11,Naturipe Farms
2024-03-08,New Jersey,Northeast,Strawberries,25102.42,8468.52,7,Sun Belle
2024-03-08,New Jersey,Northeast,Blueberries,113842.04,21333.11,17,Hortifrut
2024-03-08,New Jersey,Northeast,Raspberries,115050.73,16951.45,7,Driscoll’s
2024-03-08,New Jersey,Northeast,Blackberries,56146.07,13576.02,12,Wish Farms
2024-03-08,North Carolina,South,Strawberries,130687.24,19921.38,3,Sweet Darling
2024-03-08,North Carolina,South,Blueberries,146194.19,31597.3,8,Munger Farms
2024-03-08,North Carolina,South,Raspberries,182976.08,42049.35,10,Sun Belle
2024-03-08,North Carolina,South,Blackberries,163410.64,23999.01,6,Ruby Fresh
2024-03-08,Texas,South,Strawberries,133996.49,18770.97,8,Ocean Spray
2024-03-08,Texas,South,Blueberries,173563.64,58258.82,12,Hortifrut
2024-03-08,Texas,South,Raspberries,60300.95,7550.45,4,Ruby Fresh
2024-03-08,Texas,South,Blackberries,62571.17,15004.15,8,BerrySmart
2024-03-08,New York,Northeast,Strawberries,53899.89,9333.28,6,Sweet Darling
2024-03-08,New York,Northeast,Blueberries,234684.08,78409.93,6,Valley Pride
2024-03-08,New York,Northeast,Raspberries,31522.45,7962.7,8,Berry Fresh
2024-03-08,New York,Northeast,Blackberries,39955.93,7907.28,6,Ocean Spray
2024-03-08,Illinois,Midwest,Strawberries,88678.04,28728.11,2,Naturipe Farms
2024-03-08,Illinois,Midwest,Blueberries,11474.08,1936.07,5,North Bay Produce
2024-03-08,Illinois,Midwest,Raspberries,38562.2,9835.4,4,Pacific Berry Co.
2024-03-08,Illinois,Midwest,Blackberries,15724.45,3945.3,10,Hortifrut
2024-03-08,Arizona,West,Strawberries,111101.13,33954.11,9,Santa Cruz Berry
2024-03-08,Arizona,West,Blueberries,39409.07,11097.67,12,Michigan Blueberry Growers
2024-03-08,Arizona,West,Raspberries,98077.31,26377.86,12,Berry Fresh
2024-03-08,Arizona,West,Blackberries,39288.95,10514.24,16,Ocean Spray
2024-03-08,Pennsylvania,Northeast,Strawberries,280958.89,72514.96,15,Santa Cruz Berry
2024-03-08,Pennsylvania,Northeast,Blueberries,46777.13,16292.95,10,Wish Farms
2024-03-08,Pennsylvania,Northeast,Raspberries,17073.91,2092.64,5,Coastal Berry Co.
2024-03-08,Pennsylvania,Northeast,Blackberries,22462.6,8508.59,6,Driscoll’s
2024-03-08,Ohio,Midwest,Strawberries,115668.06,35583.03,3,Well•Pict
2024-03-08,Ohio,Midwest,Blueberries,60929.25,21410.4,2,True Blue Farms
2024-03-08,Ohio,Midwest,Raspberries,22332.4,3859.7,2,Naturipe Farms
2024-03-08,Ohio,Midwest,Blackberries,40296.27,9411.15,3,BerrySmart
2024-03-08,Colorado,West,Strawberries,654371.23,169377.75,1,Wish Farms
2024-03-08,Colorado,West,Blueberries,44708.9,16341.96,8,Blueberry Hill Farms
2024-03-08,Colorado,West,Raspberries,142636.95,54816.8,16,Plant City Berries
2024-03-08,Colorado,West,Blackberries,60252.58,20997.51,7,BerrySmart
2024-03-08,Wisconsin,Midwest,Strawberries,296021.24,70929.33,9,Sweet Darling
2024-03-08,Wisconsin,Midwest,Blueberries,118614.49,46160.71,9,Driscoll’s
2024-03-08,Wisconsin,Midwest,Raspberries,113150.67,44455.65,2,Coastal Berry Co.
2024-03-08,Wisconsin,Midwest,Blackberries,45799.57,15616.17,0,Naturipe Farms
2024-03-09,California,West,Strawberries,208238.3,49306.57,5,Valley Berry Co.
2024-03-09,California,West,Blueberries,183031.17,29757.15,10,Dole
2024-03-09,California,West,Raspberries,114535.78,38747.28,4,Pacific Berry Co.
2024-03-09,California,West,Blackberries,39083.55,8561.57,13,Driscoll’s
2024-03-09,Florida,South,Strawberries,63638.09,24529.85,12,Naturipe Farms
2024-03-09,Florida,South,Blueberries,62960.79,17387.69,11,Wish Farms
2024-03-09,Florida,South,Raspberries,104916.92,15056.37,9,Plant City Berries
2024-03-09,Florida,South,Blackberries,43163.15,5098.06,12,Wish Farms
2024-03-09,Oregon,West,Strawberries,326563.24,99391.77,7,Berry World
2024-03-09,Oregon,West,Blueberries,104614.82,40407.44,12,Naturipe Farms
2024-03-09,Oregon,West,Raspberries,52081.93,16674.73,9,Plant City Berries
2024-03-09,Oregon,West,Blackberries,153938.05,23895.97,17,BerrySmart
2024-03-09,Washington,West,Strawberries,128171.75,42237.69,5,Driscoll’s
2024-03-09,Washington,West,Blueberries,60324.78,21562.35,4,Family Tree Farms
2024-03-09,Washington,West,Raspberries,95078.95,25089.26,10,California Giant
2024-03-09,Washington,West,Blackberries,37361.78,11017.24,4,Sweet Darling
2024-03-09,Georgia,South,Strawberries,910682.65,302758.89,12,Berry Fresh
2024-03-09,Georgia,South,Blueberries,116519.76,20224.6,3,Wish Farms
2024-03-09,Georgia,South,Raspberries,156662.21,16517.1,5,Red Blossom
2024-03-09,Georgia,South,Blackberries,18887.53,7262.17,11,Ocean Spray
2024-03-09,Michigan,Midwest,Strawberries,50865.81,19598.39,11,Naturipe Farms
2024-03-09,Michigan,Midwest,Blueberries,78186.1,16169.07,8,North Bay Produce
2024-03-09,Michigan,Midwest,Raspberries,103685.08,29082.63,17,Driscoll’s
2024-03-09,Michigan,Midwest,Blackberries,203168.26,69347.43,7,Pacific Berry Co.
2024-03-09,New Jersey,Northeast,Strawberries,128051.81,48847.24,9,Ocean Spray
2024-03-09,New Jersey,Northeast,Blueberries,93337.07,12608.13,9,North Bay Produce
2024-03-09,New Jersey,Northeast,Raspberries,79247.48,20540.63,13,California Giant
2024-03-09,New Jersey,Northeast,Blackberries,93723.1,22260.7,4,Berry Fresh
2024-03-09,North Carolina,South,Strawberries,75980.02,22120.8,9,Plant City Berries
2024-03-09,North Carolina,South,Blueberries,283404.12,65789.14,13,Valley Pride
2024-03-09,North Carolina,South,Raspberries,68978.92,17351.92,7,Naturipe Farms
2024-03-09,North Carolina,South,Blackberries,38712.62,13703.14,5,Driscoll’s
2024-03-09,Texas,South,Strawberries,88846.7,30551.62,11,Berry Fresh
2024-03-09,Texas,South,Blueberries,99800.09,16253.07,15,Michigan Blueberry Growers
2024-03-09,Texas,South,Raspberries,77798.57,10592.54,5,Sun Belle
2024-03-09,Texas,South,Blackberries,21958.43,4721.86,12,Berry Fresh
2024-03-09,New York,Northeast,Strawberries,551308.38,198734.53,9,Well•Pict
2024-03-09,New York,Northeast,Blueberries,11601.47,4410.97,10,Michigan Blueberry Growers
2024-03-09,New York,Northeast,Raspberries,55587.71,20647.76,5,Pacific Berry Co.
2024-03-09,New York,Northeast,Blackberries,458113.79,103117.53,7,Driscoll’s
2024-03-09,Illinois,Midwest,Strawberries,177363.72,26820.63,1,Plant City Berries
2024-03-09,Illinois,Midwest,Blueberries,49048.66,18630.17,4,Wish Farms
2024-03-09,Illinois,Midwest,Raspberries,118664.68,22070.45,6,Naturipe Farms
2024-03-09,Illinois,Midwest,Blackberries,88064.06,11382.37,6,North Bay Produce
2024-03-09,Arizona,West,Strawberries,1712982.98,635393.56,8,Sweet Darling
2024-03-09,Arizona,West,Blueberries,92872.81,21008.67,11,Berry Fresh
2024-03-09,Arizona,West,Raspberries,57347.6,16713.69,5,California Giant
2024-03-09,Arizona,West,Blackberries,29335.68,10637.63,1,Ocean Spray
2024-03-09,Pennsylvania,Northeast,Strawberries,244947.84,50683.65,9,Sun Belle
2024-03-09,Pennsylvania,Northeast,Blueberries,277583.86,51857.05,5,Michigan Blueberry Growers
2024-03-09,Pennsylvania,Northeast,Raspberries,154604.3,50144.87,10,Sun Belle
2024-03-09,Pennsylvania,Northeast,Blackberries,120936.44,24372.39,13,Wish Farms
2024-03-09,Ohio,Midwest,Strawberries,321733.89,33378.38,10,Berry Fresh
2024-03-09,Ohio,Midwest,Blueberries,97910.21,11840.67,9,Michigan Blueberry Growers
2024-03-09,Ohio,Midwest,Raspberries,215951.16,31564.77,9,Ruby Fresh
2024-03-09,Ohio,Midwest,Blackberries,24289.42,9053.28,9,Ocean Spray
2024-03-09,Colorado,West,Strawberries,420935.41,126413.0,12,Wish Farms
2024-03-09,Colorado,West,Blueberries,57632.53,11451.88,9,Berry Fresh
2024-03-09,Colorado,West,Raspberries,95505.02,22853.91,6,Coastal Berry Co.
2024-03-09,Colorado,West,Blackberries,98736.44,13681.74,13,Berry Fresh
2024-03-09,Wisconsin,Midwest,Strawberries,149156.39,44099.93,6,Red Blossom
2024-03-09,Wisconsin,Midwest,Blueberries,101331.2,25737.23,7,Blueberry Hill Farms
2024-03-09,Wisconsin,Midwest,Raspberries,11865.73,1792.06,16,Ruby Fresh
2024-03-09,Wisconsin,Midwest,Blackberries,109014.68,28577.1,16,Sun Belle
2024-03-10,California,West,Strawberries,85697.42,14285.32,8,Sun Belle
2024-03-10,California,West,Blueberries,70352.29,23332.63,7,Munger Farms
2024-03-10,California,West,Raspberries,28229.62,6383.66,12,Driscoll’s
2024-03-10,California,West,Blackberries,58897.09,9463.79,4,Valley Pride
2024-03-10,Florida,South,Strawberries,535751.33,186798.01,9,Red Blossom
2024-03-10,Florida,South,Blueberries,110076.54,24191.59,15,Munger Farms
2024-03-10,Florida,South,Raspberries,29429.96,3691.49,8,Coastal Berry Co.
2024-03-10,Florida,South,Blackberries,41805.8,4530.59,17,BerrySmart
2024-03-10,Oregon,West,Strawberries,208591.1,26484.91,8,Sweet Darling
2024-03-10,Oregon,West,Blueberries,46138.3,12813.7,9,Driscoll’s
2024-03-10,Oregon,West,Raspberries,80473.71,11628.22,7,Pacific Berry Co.
2024-03-10,Oregon,West,Blackberries,79209.4,20444.65,14,North Bay Produce
2024-03-10,Washington,West,Strawberries,111300.52,39009.64,1,Dole
2024-03-10,Washington,West,Blueberries,32561.82,10737.5,5,Valley Pride
2024-03-10,Washington,West,Raspberries,112410.48,16352.72,2,Driscoll’s
2024-03-10,Washington,West,Blackberries,96694.36,16855.26,10,Driscoll’s
2024-03-10,Georgia,South,Strawberries,125776.87,46642.81,8,Naturipe Farms
2024-03-10,Georgia,South,Blueberries,71875.97,7305.68,5,Berry Fresh
2024-03-10,Georgia,South,Raspberries,146043.83,57396.64,11,Ocean Spray
2024-03-10,Georgia,South,Blackberries,113973.52,23278.9,3,Valley Pride
2024-03-10,Michigan,Midwest,Strawberries,64397.1,6837.87,7,Sweet Darling
2024-03-10,Michigan,Midwest,Blueberries,158325.13,18776.14,4,California Giant
2024-03-10,Michigan,Midwest,Raspberries,78393.23,8618.19,8,HBF International
2024-03-10,Michigan,Midwest,Blackberries,45269.43,14533.52,6,Oregon Berry Packing
2024-03-10,New Jersey,Northeast,Strawberries,63173.82,19919.02,12,Naturipe Farms
2024-03-10,New Jersey,Northeast,Blueberries,76318.42,19652.31,6,Blueberry Hill Farms
2024-03-10,New Jersey,Northeast,Raspberries,272587.17,61692.74,4,Well•Pict
2024-03-10,New Jersey,Northeast,Blackberries,41139.04,6909.7,14,Valley Pride
2024-03-10,North Carolina,South,Strawberries,144719.23,19213.71,7,Driscoll’s
2024-03-10,North Carolina,South,Blueberries,65087.0,22513.47,10,Naturipe Farms
2024-03-10,North Carolina,South,Raspberries,85307.68,18397.32,10,Driscoll’s
2024-03-10,North Carolina,South,Blackberries,37273.07,8295.85,14,Pacific Berry Co.
2024-03-10,Texas,South,Strawberries,138795.48,16198.08,16,Berry Fresh
2024-03-10,Texas,South,Blueberries,241803.05,29655.22,4,North Bay Produce
2024-03-10,Texas,South,Raspberries,72811.31,10863.21,7,Ocean Spray
2024-03-10,Texas,South,Blackberries,42798.43,7057.12,9,Ruby Fresh
2024-03-10,New York,Northeast,Strawberries,209439.65,36445.73,18,Naturipe Farms
2024-03-10,New York,Northeast,Blueberries,466855.58,110306.06,6,True Blue Farms
2024-03-10,New York,Northeast,Raspberries,69636.75,13620.74,14,Ruby Fresh
2024-03-10,New York,Northeast,Blackberries,58915.11,13202.05,10,Oregon Berry Packing
2024-03-10,Illinois,Midwest,Strawberries,984075.13,343729.91,8,Well•Pict
2024-03-10,Illinois,Midwest,Blueberries,56179.93,16826.28,5,Driscoll’s
2024-03-10,Illinois,Midwest,Raspberries,179145.8,49898.17,4,Sun Belle
2024-03-10,Illinois,Midwest,Blackberries,24365.27,9563.04,18,North Bay Produce
2024-03-10,Arizona,West,Strawberries,406427.6,68866.82,13,Santa Cruz Berry
2024-03-10,Arizona,West,Blueberries,197308.46,22001.32,0,Michigan Blueberry Growers
2024-03-10,Arizona,West,Raspberries,24077.48,7445.51,1,Plant City Berries
2024-03-10,Arizona,West,Blackberries,207655.82,49771.02,2,Sun Belle
2024-03-10,Pennsylvania,Northeast,Strawberries,318035.9,120239.97,7,Valley Berry Co.
2024-03-10,Pennsylvania,Northeast,Blueberries,198048.43,52359.39,3,Naturipe Farms
2024-03-10,Pennsylvania,Northeast,Raspberries,82295.65,20784.31,12,Ocean Spray
2024-03-10,Pennsylvania,Northeast,Blackberries,137865.76,15689.96,7,Ocean Spray
2024-03-10,Ohio,Midwest,Strawberries,155867.8,42696.51,5,Driscoll’s
2024-03-10,Ohio,Midwest,Blueberries,218177.94,34548.03,11,Blueberry Hill Farms
2024-03-10,Ohio,Midwest,Raspberries,142296.51,52818.04,8,California Giant
2024-03-10,Ohio,Midwest,Blackberries,61933.84,11939.04,13,Ocean Spray
2024-03-10,Colorado,West,Strawberries,518387.45,64306.37,10,Valley Berry Co.
2024-03-10,Colorado,West,Blueberries,51200.79,14376.11,5,Blueberry Hill Farms
2024-03-10,Colorado,West,Raspberries,52681.73,6213.12,11,Ruby Fresh
2024-03-10,Colorado,West,Blackberries,62677.63,14511.89,3,Berry Fresh
2024-03-10,Wisconsin,Midwest,Strawberries,816348.77,168909.39,6,Berry World
2024-03-10,Wisconsin,Midwest,Blueberries,132743.41,39606.41,7,Wish Farms
2024-03-10,Wisconsin,Midwest,Raspberries,176080.33,54577.94,7,California Giant
2024-03-10,Wisconsin,Midwest,Blackberries,39467.6,7081.35,12,Berry Fresh
2024-03-11,California,West,Strawberries,335390.23,117106.84,9,Berry Fresh
2024-03-11,California,West,Blueberries,92659.4,31250.18,5,Driscoll’s
2024-03-11,California,West,Raspberries,88847.58,25628.96,13,California Giant
2024-03-11,California,West,Blackberries,46016.17,7927.77,3,Valley Pride
2024-03-11,Florida,South,Strawberries,206304.94,51542.18,6,Wish Farms
2024-03-11,Florida,South,Blueberries,153812.29,44749.72,6,Valley Pride
2024-03-11,Florida,South,Raspberries,42083.48,10096.03,8,HBF International
2024-03-11,Florida,South,Blackberries,118984.42,19142.99,6,Ruby Fresh
2024-03-11,Oregon,West,Strawberries,39317.17,5837.67,7,Berry World
2024-03-11,Oregon,West,Blueberries,51975.57,6239.19,17,Driscoll’s
2024-03-11,Oregon,West,Raspberries,27940.11,9716.79,13,Ocean Spray
2024-03-11,Oregon,West,Blackberries,65252.27,20269.96,10,North Bay Produce
2024-03-11,Washington,West,Strawberries,188027.55,20769.02,6,Berry World
2024-03-11,Washington,West,Blueberries,34563.39,5830.79,12,Sun Belle
2024-03-11,Washington,West,Raspberries,61729.75,23319.05,11,Berry Fresh
2024-03-11,Washington,West,Blackberries,26320.25,6592.39,8,Driscoll’s
2024-03-11,Georgia,South,Strawberries,388678.98,122778.92,2,Naturipe Farms
2024-03-11,Georgia,South,Blueberries,139864.89,49834.01,5,Family Tree Farms
2024-03-11,Georgia,South,Raspberries,82394.16,28796.03,14,Red Blossom
2024-03-11,Georgia,South,Blackberries,21679.3,5323.07,11,Pacific Berry Co.
2024-03-11,Michigan,Midwest,Strawberries,92916.98,29392.9,8,Sweet Darling
2024-03-11,Michigan,Midwest,Blueberries,52450.2,15854.31,9,Blueberry Hill Farms
2024-03-11,Michigan,Midwest,Raspberries,28269.96,9255.48,11,Sun Belle
2024-03-11,Michigan,Midwest,Blackberries,23312.11,2799.62,16,Oregon Berry Packing
2024-03-11,New Jersey,Northeast,Strawberries,110082.73,36996.57,7,Well•Pict
2024-03-11,New Jersey,Northeast,Blueberries,52940.1,7605.56,20,Hortifrut
2024-03-11,New Jersey,Northeast,Raspberries,55898.39,18161.35,2,California Giant
2024-03-11,New Jersey,Northeast,Blackberries,138624.31,36919.95,10,Hortifrut
2024-03-11,North Carolina,South,Strawberries,563177.86,56991.07,2,Plant City Berries
2024-03-11,North Carolina,South,Blueberries,30466.29,10173.01,4,Hortifrut
2024-03-11,North Carolina,South,Raspberries,30821.8,10465.9,6,California Giant
2024-03-11,North Carolina,South,Blackberries,73336.9,12644.55,4,Ruby Fresh
2024-03-11,Texas,South,Strawberries,288013.56,63356.98,2,Wish Farms
2024-03-11,Texas,South,Blueberries,159399.9,36386.58,3,Wish Farms
2024-03-11,Texas,South,Raspberries,64000.09,21564.05,8,Wish Farms
2024-03-11,Texas,South,Blackberries,95738.35,18811.56,13,BerrySmart
2024-03-11,New York,Northeast,Strawberries,1084355.1,246173.58,14,Valley Berry Co.
2024-03-11,New York,Northeast,Blueberries,94128.73,10439.04,4,Sun Belle
2024-03-11,New York,Northeast,Raspberries,223441.12,47407.62,21,Red Blossom
2024-03-11,New York,Northeast,Blackberries,66359.72,12409.7,10,Naturipe Farms
2024-03-11,Illinois,Midwest,Strawberries,244762.35,37220.25,2,California Giant
2024-03-11,Illinois,Midwest,Blueberries,54371.57,18150.87,4,North Bay Produce
2024-03-11,Illinois,Midwest,Raspberries,105278.62,16940.23,9,Well•Pict
2024-03-11,Illinois,Midwest,Blackberries,54671.76,10602.96,12,North Bay Produce
2024-03-11,Arizona,West,Strawberries,216176.09,78951.36,8,Red Blossom
2024-03-11,Arizona,West,Blueberries,198515.03,31997.74,5,Wish Farms
2024-03-11,Arizona,West,Raspberries,177835.21,44512.0,3,California Giant
2024-03-11,Arizona,West,Blackberries,117553.67,30572.94,9,Driscoll’s
2024-03-11,Pennsylvania,Northeast,Strawberries,145925.5,19102.94,9,Valley Berry Co.
2024-03-11,Pennsylvania,Northeast,Blueberries,273531.54,48914.56,4,Berry Fresh
2024-03-11,Pennsylvania,Northeast,Raspberries,78684.57,11452.84,10,Red Blossom
2024-03-11,Pennsylvania,Northeast,Blackberries,16568.98,3612.38,23,Hortifrut
2024-03-11,Ohio,Midwest,Strawberries,343443.98,111880.78,7,Sun Belle
2024-03-11,Ohio,Midwest,Blueberries,175213.08,56157.26,8,Berry Fresh
2024-03-11,Ohio,Midwest,Raspberries,89347.96,16412.17,6,Berry Fresh
2024-03-11,Ohio,Midwest,Blackberries,40782.61,10487.61,8,Berry Fresh
2024-03-11,Colorado,West,Strawberries,142603.82,31194.82,9,Berry World
2024-03-11,Colorado,West,Blueberries,57526.74,9202.1,4,Munger Farms
2024-03-11,Colorado,West,Raspberries,55596.16,7846.63,7,Driscoll’s
2024-03-11,Colorado,West,Blackberries,35501.78,6042.9,9,North Bay Produce
2024-03-11,Wisconsin,Midwest,Strawberries,398192.2,119813.92,16,Dole
2024-03-11,Wisconsin,Midwest,Blueberries,150834.86,20771.81,15,Blueberry Hill Farms
2024-03-11,Wisconsin,Midwest,Raspberries,219197.12,80191.83,7,HBF International
2024-03-11,Wisconsin,Midwest,Blackberries,27492.52,3759.29,10,HBF International
2024-03-12,California,West,Strawberries,330967.15,65732.39,5,Red Blossom
2024-03-12,California,West,Blueberries,89127.21,26743.09,3,Munger Farms
2024-03-12,California,West,Raspberries,91905.62,32970.18,2,Red Blossom
2024-03-12,California,West,Blackberries,77473.57,24265.58,9,Berry Fresh
2024-03-12,Florida,South,Strawberries,329914.35,73005.92,6,Wish Farms
2024-03-12,Florida,South,Blueberries,76700.53,9410.58,11,Valley Pride
2024-03-12,Florida,South,Raspberries,736055.47,224960.94,15,Well•Pict
2024-03-12,Florida,South,Blackberries,23042.02,8583.64,5,Oregon Berry Packing
2024-03-12,Oregon,West,Strawberries,504832.76,192634.37,4,Berry World
2024-03-12,Oregon,West,Blueberries,161898.07,36499.48,3,Blueberry Hill Farms
2024-03-12,Oregon,West,Raspberries,41585.75,10459.02,3,Well•Pict
2024-03-12,Oregon,West,Blackberries,53930.12,10824.12,11,Naturipe Farms
2024-03-12,Washington,West,Strawberries,190423.52,68008.47,1,California Giant
2024-03-12,Washington,West,Blueberries,287303.76,97843.26,4,North Bay Produce
2024-03-12,Washington,West,Raspberries,33652.15,5873.96,5,Ocean Spray
2024-03-12,Washington,West,Blackberries,34315.21,4041.36,16,Hortifrut
2024-03-12,Georgia,South,Strawberries,482582.87,127752.79,5,Well•Pict
2024-03-12,Georgia,South,Blueberries,153627.72,45917.7,4,Blueberry Hill Farms
2024-03-12,Georgia,South,Raspberries,94373.72,27574.5,2,Coastal Berry Co.
2024-03-12,Georgia,South,Blackberries,29520.55,10444.01,12,North Bay Produce
2024-03-12,Michigan,Midwest,Strawberries,230082.57,54873.92,5,Sweet Darling
2024-03-12,Michigan,Midwest,Blueberries,58926.12,21319.3,10,Michigan Blueberry Growers
2024-03-12,Michigan,Midwest,Raspberries,137796.89,52758.55,4,Red Blossom
2024-03-12,Michigan,Midwest,Blackberries,120795.68,39688.81,10,North Bay Produce
2024-03-12,New Jersey,Northeast,Strawberries,251860.32,47911.21,6,Red Blossom
2024-03-12,New Jersey,Northeast,Blueberries,122532.81,23888.79,21,Michigan Blueberry Growers
2024-03-12,New Jersey,Northeast,Raspberries,14518.61,3008.91,9,HBF International
2024-03-12,New Jersey,Northeast,Blackberries,143172.49,51074.56,10,Sun Belle
2024-03-12,North Carolina,South,Strawberries,62888.11,20465.29,2,Driscoll’s
2024-03-12,North Carolina,South,Blueberries,254937.35,101856.77,6,Berry Fresh
2024-03-12,North Carolina,South,Raspberries,58703.85,11062.59,7,HBF International
2024-03-12,North Carolina,South,Blackberries,48178.96,8936.06,11,Sweet Darling
2024-03-12,Texas,South,Strawberries,187561.25,38227.39,10,Red Blossom
2024-03-12,Texas,South,Blueberries,135146.92,46993.69,10,Valley Pride
2024-03-12,Texas,South,Raspberries,302851.23,55588.26,11,Red Blossom
2024-03-12,Texas,South,Blackberries,25585.03,2650.88,6,Berry Fresh
2024-03-12,New York,Northeast,Strawberries,177436.43,30845.55,11,Valley Berry Co.
2024-03-12,New York,Northeast,Blueberries,97867.31,31100.09,8,True Blue Farms
2024-03-12,New York,Northeast,Raspberries,146008.38,50199.21,7,Ocean Spray
2024-03-12,New York,Northeast,Blackberries,74149.6,14509.97,11,Oregon Berry Packing
2024-03-12,Illinois,Midwest,Strawberries,89458.54,29763.91,11,Berry World
2024-03-12,Illinois,Midwest,Blueberries,42516.99,6390.85,5,Berry Fresh
2024-03-12,Illinois,Midwest,Raspberries,39930.88,5386.97,7,Pacific Berry Co.
2024-03-12,Illinois,Midwest,Blackberries,174472.36,54654.33,6,Naturipe Farms
2024-03-12,Arizona,West,Strawberries,217655.24,47262.9,7,Wish Farms
2024-03-12,Arizona,West,Blueberries,59836.82,6232.08,17,Berry Fresh
2024-03-12,Arizona,West,Raspberries,100549.0,10376.31,9,Ocean Spray
2024-03-12,Arizona,West,Blackberries,236953.95,35349.95,17,Sun Belle
2024-03-12,Pennsylvania,Northeast,Strawberries,425718.53,166549.49,6,Sun Belle
2024-03-12,Pennsylvania,Northeast,Blueberries,138745.33,54476.2,13,Berry Fresh
2024-03-12,Pennsylvania,Northeast,Raspberries,86346.53,33972.87,11,Sun Belle
2024-03-12,Pennsylvania,Northeast,Blackberries,22252.33,4237.95,7,HBF International
2024-03-12,Ohio,Midwest,Strawberries,302694.1,89731.76,6,Sun Belle
